"CallDecisionYearReporting","FundingInstrumentGaLevel1","FundingInstrumentGaReporting","AmountRequested","AmountGranted","DurationRequestedMonth","IsApproved","TeamSize"
2011,"Careers","Fellowships",39775,39400,12,1,1
2011,"Careers","Fellowships",23090,18965,6,1,1
2011,"Careers","Fellowships",209280,106530,36,1,1
2011,"Careers","Fellowships",75235,40910,18,1,1
2011,"Careers","Fellowships",60700,0,12,0,1
2011,"Careers","Fellowships",43000,41700,12,1,1
2011,"Careers","Fellowships",43340,43340,12,1,1
2011,"Careers","Fellowships",43000,31725,9,1,1
2011,"Careers","Fellowships",12100,12100,3,1,1
2011,"Careers","Fellowships",121000,60100,24,1,1
2011,"Careers","Fellowships",46700,0,12,0,1
2011,"Careers","Fellowships",34514,0,12,0,1
2011,"Careers","Fellowships",55000,0,12,0,1
2011,"Careers","Fellowships",113000,55935,24,1,1
2011,"Careers","Fellowships",47580,36085,12,1,1
2011,"Careers","Fellowships",64865,42210,18,1,1
2011,"Careers","Fellowships",54340,0,12,0,1
2011,"Careers","Fellowships",59500,65600,12,1,1
2011,"Careers","Fellowships",47500,0,12,0,1
2011,"Careers","Fellowships",66400,0,36,0,1
2011,"Careers","Fellowships",143500,0,36,0,1
2011,"Careers","Fellowships",39960,32300,10,1,1
2011,"Careers","Fellowships",48400,47400,24,1,1
2011,"Careers","Fellowships",48400,43800,12,1,1
2011,"Careers","Fellowships",127500,0,36,0,1
2011,"Careers","Fellowships",159200,132408,24,1,1
2011,"Careers","Fellowships",85155,43000,16,1,1
2011,"Careers","Fellowships",66700,0,12,0,1
2011,"Careers","Fellowships",44500,43310,12,1,1
2011,"Careers","Fellowships",42500,41700,12,1,1
2011,"Careers","Fellowships",59501,59220,12,1,1
2011,"Careers","Fellowships",55942,49150,12,1,1
2011,"Careers","Fellowships",144000,0,36,0,1
2011,"Careers","Fellowships",116900,0,24,0,1
2011,"Careers","Fellowships",73650,49100,18,1,1
2011,"Careers","Fellowships",61808,55450,24,1,1
2011,"Careers","Fellowships",20160,0,4,0,1
2011,"Careers","Fellowships",45000,0,12,0,1
2011,"Careers","Fellowships",109000,0,24,0,1
2011,"Careers","Fellowships",145200,73800,36,1,1
2011,"Careers","Fellowships",47500,69300,24,1,1
2011,"Careers","Fellowships",36680,0,9,0,1
2011,"Careers","Fellowships",48500,74600,24,1,1
2011,"Careers","Fellowships",42500,42760,12,1,1
2011,"Careers","Fellowships",18884,0,12,0,1
2011,"Careers","Fellowships",91400,0,24,0,1
2011,"Careers","Fellowships",30000,32750,6,1,1
2011,"Careers","Fellowships",47635,45635,12,1,1
2011,"Careers","Fellowships",101750,77700,24,1,1
2011,"Careers","Fellowships",127200,0,36,0,1
2011,"Careers","Fellowships",85000,43800,24,1,1
2011,"Careers","Fellowships",47500,50180,12,1,1
2011,"Careers","Fellowships",177083,125470,36,1,1
2011,"Careers","Fellowships",66920,66920,12,1,1
2011,"Careers","Fellowships",25000,24500,6,1,1
2011,"Careers","Fellowships",65620,64620,12,1,1
2011,"Careers","Fellowships",62300,0,12,0,1
2011,"Careers","Fellowships",127000,0,24,0,1
2011,"Careers","Fellowships",42860,42860,12,1,1
2011,"Careers","Fellowships",68450,33352,18,1,1
2011,"Careers","Fellowships",48900,47400,12,1,1
2011,"Careers","Fellowships",104800,0,24,0,1
2011,"Careers","Fellowships",143000,73700,36,1,1
2011,"Careers","Fellowships",84750,0,18,0,1
2011,"Careers","Fellowships",27170,0,6,0,1
2011,"Careers","Fellowships",98400,98400,24,1,1
2011,"Careers","Fellowships",85000,66050,24,1,1
2011,"Careers","Fellowships",153300,102000,36,1,1
2011,"Careers","Fellowships",89000,64700,24,1,1
2011,"Careers","Fellowships",88000,43000,24,1,1
2011,"Careers","Fellowships",49400,0,12,0,1
2011,"Careers","Fellowships",48900,48400,12,1,1
2011,"Careers","Fellowships",72189,24750,12,1,1
2011,"Careers","Fellowships",95120,0,24,0,1
2011,"Careers","Fellowships",42760,0,12,0,1
2011,"Careers","Fellowships",184500,141000,36,1,1
2011,"Careers","Fellowships",137100,68850,36,1,1
2011,"Careers","Fellowships",21250,0,6,0,1
2011,"Careers","Fellowships",63700,70760,12,1,1
2011,"Careers","Fellowships",38600,38600,12,1,1
2011,"Careers","Fellowships",110000,54700,24,1,1
2011,"Careers","Fellowships",42000,0,12,0,1
2011,"Careers","Fellowships",52185,0,12,0,1
2011,"Careers","Fellowships",90050,68400,24,1,1
2011,"Careers","Fellowships",55000,0,12,0,1
2011,"Careers","Fellowships",47890,47890,12,1,1
2011,"Careers","Fellowships",39415,37385,10,1,1
2011,"Careers","Fellowships",88000,63900,24,1,1
2011,"Careers","Fellowships",90400,46400,24,1,1
2011,"Careers","Fellowships",43200,43200,12,1,1
2011,"Careers","Fellowships",79500,0,12,0,1
2011,"Careers","Fellowships",46200,0,12,0,1
2011,"Careers","Fellowships",21350,24050,6,1,1
2011,"Careers","Fellowships",139600,0,36,0,1
2011,"Careers","Fellowships",163500,80550,36,1,1
2011,"Careers","Fellowships",48000,21500,12,1,1
2011,"Careers","Fellowships",22250,0,12,0,1
2011,"Careers","Fellowships",127250,84800,36,1,1
2011,"Careers","Fellowships",21360,21360,6,1,1
2011,"Careers","Fellowships",55000,0,12,0,1
2011,"Careers","Fellowships",134500,0,36,0,1
2011,"Careers","Fellowships",54500,58340,12,1,1
2011,"Careers","Fellowships",94590,0,24,0,1
2011,"Careers","Fellowships",42500,43800,12,1,1
2011,"Careers","Fellowships",54500,56740,18,1,1
2011,"Careers","Fellowships",177000,0,36,0,1
2011,"Careers","Fellowships",46450,46750,12,1,1
2011,"Careers","Fellowships",184500,0,36,0,1
2011,"Careers","Fellowships",98522,0,24,0,1
2011,"Careers","Fellowships",42600,0,9,0,1
2011,"Careers","Fellowships",127600,0,24,0,1
2011,"Careers","Fellowships",133760,0,36,0,1
2011,"Careers","Fellowships",232500,103040,36,1,1
2011,"Careers","Fellowships",49450,46100,12,1,1
2011,"Careers","Fellowships",50350,48600,12,1,1
2011,"Careers","Fellowships",81020,0,24,0,1
2011,"Careers","Fellowships",48450,36539,12,1,1
2011,"Careers","Fellowships",24645,23145,6,1,1
2011,"Careers","Fellowships",54500,61700,24,1,1
2011,"Careers","Fellowships",91770,46000,24,1,1
2011,"Careers","Fellowships",73200,68110,24,1,1
2011,"Careers","Fellowships",113000,83910,36,1,1
2011,"Careers","Fellowships",63750,0,24,0,1
2011,"Careers","Fellowships",47500,68850,18,1,1
2011,"Careers","Fellowships",72660,37130,24,1,1
2011,"Careers","Fellowships",127500,61165,36,1,1
2011,"Careers","Fellowships",139900,0,36,0,1
2011,"Careers","Fellowships",47000,0,12,0,1
2011,"Careers","Fellowships",59550,63900,24,1,1
2011,"Careers","Fellowships",44075,0,9,0,1
2011,"Careers","Fellowships",50360,49360,12,1,1
2011,"Careers","Fellowships",64960,0,18,0,1
2011,"Careers","Fellowships",162200,97300,36,1,1
2011,"Careers","Fellowships",44500,0,24,0,1
2011,"Careers","Fellowships",44500,66700,18,1,1
2011,"Careers","Fellowships",53975,50710,12,1,1
2011,"Careers","Fellowships",110300,0,18,0,1
2011,"Careers","Fellowships",45000,46070,12,1,1
2011,"Careers","Fellowships",71500,0,12,0,1
2011,"Careers","Fellowships",57968,56397,12,1,1
2011,"Careers","Fellowships",54500,56740,24,1,1
2011,"Careers","Fellowships",195200,100570,36,1,1
2011,"Careers","Fellowships",107600,0,24,0,1
2011,"Careers","Fellowships",43800,43800,12,1,1
2011,"Careers","Fellowships",87000,0,24,0,1
2011,"Careers","Fellowships",47500,0,12,0,1
2011,"Careers","Fellowships",46500,43460,18,1,1
2011,"Careers","Fellowships",145500,97600,36,1,1
2011,"Careers","Fellowships",236500,0,36,0,1
2011,"Careers","Fellowships",74000,0,12,0,1
2011,"Careers","Fellowships",31500,0,9,0,1
2011,"Careers","Fellowships",100700,0,24,0,1
2011,"Careers","Fellowships",42500,46100,12,1,1
2011,"Careers","Fellowships",36065,30150,8,1,1
2011,"Careers","Fellowships",85260,0,24,0,1
2011,"Careers","Fellowships",52745,0,12,0,1
2011,"Careers","Fellowships",45900,45900,12,1,1
2011,"Careers","Fellowships",84000,0,24,0,1
2011,"Careers","Fellowships",44500,44630,12,1,1
2011,"Careers","Fellowships",42760,42760,12,1,1
2011,"Careers","Fellowships",45220,0,12,0,1
2011,"Careers","Fellowships",85600,21900,24,1,1
2011,"Careers","Fellowships",76000,74300,18,1,1
2011,"Careers","Fellowships",108600,81850,24,1,1
2011,"Careers","Fellowships",28000,27445,6,1,1
2011,"Careers","Fellowships",46100,45360,12,1,1
2011,"Careers","Fellowships",65500,0,12,0,1
2011,"Careers","Fellowships",124119,81000,36,1,1
2011,"Careers","Fellowships",91600,91600,24,1,1
2011,"Careers","Fellowships",47400,47400,12,1,1
2011,"Careers","Fellowships",88320,42080,24,1,1
2011,"Careers","Fellowships",64061,62460,12,1,1
2011,"Careers","Fellowships",35862,0,9,0,1
2011,"Careers","Fellowships",65460,62460,24,1,1
2011,"Careers","Fellowships",44500,0,12,0,1
2011,"Careers","Fellowships",42500,43000,12,1,1
2011,"Careers","Fellowships",101780,101780,18,1,1
2011,"Careers","Fellowships",48780,39827,10,1,1
2011,"Careers","Fellowships",73235,74530,12,1,1
2011,"Careers","Fellowships",80400,81408,12,1,1
2011,"Careers","Fellowships",49963,0,11,0,1
2011,"Careers","Fellowships",22000,30105,6,1,1
2011,"Careers","Fellowships",44500,0,24,0,1
2011,"Careers","Fellowships",42300,42300,12,1,1
2011,"Careers","Fellowships",47490,41310,12,1,1
2011,"Careers","Fellowships",44100,0,12,0,1
2011,"Careers","Fellowships",50400,0,24,0,1
2011,"Careers","Fellowships",128810,96110,24,1,1
2011,"Careers","Fellowships",46800,45900,12,1,1
2011,"Careers","Fellowships",60530,62460,12,1,1
2011,"Careers","Fellowships",90000,68400,24,1,1
2011,"Careers","Fellowships",21000,21000,6,1,1
2011,"Careers","Fellowships",85000,0,24,0,1
2011,"Careers","Fellowships",130612,65900,36,1,1
2011,"Careers","Fellowships",55000,0,12,0,1
2011,"Careers","Fellowships",98400,73300,24,1,1
2011,"Careers","Fellowships",34760,34035,8,1,1
2011,"Careers","Fellowships",154403,150220,36,1,1
2011,"Careers","Fellowships",51910,51460,12,1,1
2011,"Careers","Fellowships",21960,21960,6,1,1
2011,"Careers","Fellowships",82750,0,18,0,1
2011,"Careers","Fellowships",165800,0,36,0,1
2011,"Careers","Fellowships",117400,0,24,0,1
2011,"Careers","Fellowships",44350,33075,12,1,1
2011,"Careers","Fellowships",61200,55540,12,1,1
2011,"Careers","Fellowships",46400,46400,12,1,1
2011,"Careers","Fellowships",119000,0,24,0,1
2011,"Careers","Fellowships",151000,0,36,0,1
2011,"Careers","Fellowships",68750,0,18,0,1
2011,"Careers","Fellowships",58294,57853,12,1,1
2011,"Careers","Fellowships",43700,0,12,0,1
2011,"Careers","Fellowships",172080,0,24,0,1
2011,"Careers","Fellowships",102411,0,24,0,1
2011,"Careers","Fellowships",31725,31725,9,1,1
2011,"Careers","Fellowships",7700,0,2,0,1
2011,"Careers","Fellowships",90300,44800,24,1,1
2011,"Careers","Fellowships",42500,41310,24,1,1
2011,"Careers","Fellowships",58200,58200,12,1,1
2011,"Careers","Fellowships",95600,47400,24,1,1
2011,"Careers","Fellowships",129000,0,30,0,1
2011,"Careers","Fellowships",97800,0,24,0,1
2011,"Careers","Fellowships",33800,30300,6,1,1
2011,"Careers","Fellowships",30950,28750,6,1,1
2011,"Careers","Fellowships",220500,150540,36,1,1
2011,"Careers","Fellowships",55000,55000,12,1,1
2011,"Careers","Fellowships",42500,42800,12,1,1
2011,"Careers","Fellowships",103930,93930,12,1,1
2011,"Careers","Fellowships",76260,36730,24,1,1
2011,"Careers","Fellowships",97000,0,24,0,1
2011,"Careers","Fellowships",65260,65260,12,1,1
2011,"Careers","Fellowships",92500,84410,12,1,1
2011,"Careers","Fellowships",146100,52700,36,1,1
2011,"Careers","Fellowships",95600,70850,24,1,1
2011,"Careers","Fellowships",78250,0,18,0,1
2011,"Careers","Fellowships",99000,48400,24,1,1
2011,"Careers","Fellowships",113080,83910,24,1,1
2011,"Careers","Fellowships",57030,55030,12,1,1
2011,"Careers","Fellowships",39005,34725,9,1,1
2011,"Careers","Fellowships",47400,46800,12,1,1
2011,"Careers","Fellowships",31225,28180,7,1,1
2011,"Careers","Fellowships",89260,0,24,0,1
2011,"Careers","Fellowships",166829,152865,29,1,1
2011,"Careers","Fellowships",93600,0,24,0,1
2011,"Careers","Fellowships",89000,40910,24,1,1
2011,"Careers","Fellowships",91520,56740,24,1,1
2011,"Careers","Fellowships",73760,64065,12,1,1
2011,"Careers","Fellowships",164831,84040,36,1,1
2011,"Careers","Fellowships",106200,0,24,0,1
2011,"Careers","Fellowships",127500,0,36,0,1
2011,"Careers","Fellowships",128900,0,24,0,1
2011,"Careers","Fellowships",55000,0,12,0,1
2011,"Careers","Fellowships",84360,42360,24,1,1
2011,"Careers","Fellowships",36985,28338,10,1,1
2011,"Careers","Fellowships",75200,76006,12,1,1
2011,"Careers","Fellowships",50663,49945,12,1,1
2011,"Careers","Fellowships",184500,53700,36,1,1
2011,"Careers","Fellowships",59198,59800,12,1,1
2011,"Careers","Fellowships",69200,0,12,0,1
2011,"Careers","Fellowships",85000,63800,24,1,1
2011,"Careers","Fellowships",63350,0,12,0,1
2011,"Careers","Fellowships",44000,0,12,0,1
2011,"Careers","Fellowships",99000,49000,24,1,1
2011,"Careers","Fellowships",130000,0,24,0,1
2011,"Careers","Fellowships",47580,0,12,0,1
2011,"Careers","Fellowships",49900,48200,12,1,1
2011,"Careers","Fellowships",113000,0,24,0,1
2011,"Careers","Fellowships",23250,22690,6,1,1
2011,"Careers","Fellowships",157900,78450,24,1,1
2011,"Careers","Fellowships",115000,0,24,0,1
2011,"Careers","Fellowships",39144,43000,24,1,1
2011,"Careers","Fellowships",54500,89970,18,1,1
2011,"Careers","Fellowships",84450,0,22,0,1
2011,"Careers","Fellowships",124000,87770,24,1,1
2011,"Careers","Fellowships",177620,0,24,0,1
2011,"Careers","Fellowships",143800,0,36,0,1
2011,"Careers","Fellowships",44500,0,24,0,1
2011,"Careers","Fellowships",140600,0,36,0,1
2011,"Careers","Fellowships",69035,47090,18,1,1
2011,"Careers","Fellowships",56500,0,18,0,1
2011,"Careers","Fellowships",54500,55300,18,1,1
2011,"Careers","Fellowships",22200,23700,6,1,1
2011,"Careers","Fellowships",43310,43310,12,1,1
2011,"Careers","Fellowships",42900,0,12,0,1
2011,"Careers","Fellowships",47500,0,12,0,1
2011,"Careers","Fellowships",61600,58350,12,1,1
2011,"Careers","Fellowships",127500,63960,36,1,1
2011,"Careers","Fellowships",85000,46100,30,1,1
2011,"Careers","Fellowships",51000,NA,12,1,1
2011,"Careers","Fellowships",105000,0,24,0,1
2011,"Careers","Fellowships",119800,0,24,0,1
2011,"Careers","Fellowships",87800,44000,24,1,1
2011,"Careers","Fellowships",87000,66110,24,1,1
2011,"Careers","Fellowships",94600,86600,24,1,1
2011,"Careers","Fellowships",162050,152140,24,1,1
2011,"Careers","Fellowships",61335,0,12,0,1
2011,"Careers","Fellowships",45490,45490,12,1,1
2011,"Careers","Fellowships",54210,43460,15,1,1
2011,"Careers","Fellowships",41710,19855,12,1,1
2011,"Careers","Fellowships",129500,0,36,0,1
2011,"Careers","Fellowships",48200,0,12,0,1
2011,"Careers","Fellowships",149000,0,24,0,1
2011,"Careers","Fellowships",148000,0,24,0,1
2011,"Careers","Fellowships",116000,85590,24,1,1
2011,"Careers","Fellowships",47200,46100,12,1,1
2011,"Careers","Fellowships",55900,56850,12,1,1
2011,"Careers","Fellowships",95420,85420,24,1,1
2011,"Careers","Fellowships",43000,20855,12,1,1
2011,"Careers","Fellowships",93300,42800,24,1,1
2011,"Careers","Fellowships",41710,0,12,0,1
2011,"Careers","Fellowships",43190,36840,9,1,1
2011,"Careers","Fellowships",127500,46400,36,1,1
2011,"Careers","Fellowships",43500,0,12,0,1
2011,"Careers","Fellowships",93560,47580,24,1,1
2011,"Careers","Fellowships",42500,61565,36,1,1
2011,"Careers","Fellowships",50400,0,12,0,1
2011,"Careers","Fellowships",54500,0,18,0,1
2011,"Careers","Fellowships",42500,0,12,0,1
2011,"Careers","Fellowships",56200,22290,5,1,1
2011,"Careers","Fellowships",49600,0,12,0,1
2011,"Careers","Fellowships",167340,125770,24,1,1
2011,"Careers","Fellowships",85000,0,24,0,1
2011,"Careers","Fellowships",71210,64375,18,1,1
2011,"Careers","Fellowships",65500,0,12,0,1
2011,"Careers","Fellowships",45890,0,12,0,1
2011,"Careers","Fellowships",114862,108350,26,1,1
2011,"Careers","Fellowships",43400,43400,24,1,1
2011,"Careers","Fellowships",32975,42045,9,1,1
2011,"Careers","Fellowships",123625,0,23,0,1
2011,"Careers","Fellowships",142500,97400,36,1,1
2011,"Careers","Fellowships",119800,62300,24,1,1
2011,"Careers","Fellowships",133500,63765,36,1,1
2011,"Careers","Fellowships",47500,0,12,0,1
2011,"Careers","Fellowships",88000,0,24,0,1
2011,"Careers","Fellowships",108000,0,36,0,1
2011,"Careers","Fellowships",59000,56740,12,1,1
2011,"Careers","Fellowships",21250,21250,6,1,1
2011,"Careers","Fellowships",45090,40910,12,1,1
2011,"Careers","Fellowships",99800,0,24,0,1
2011,"Careers","Fellowships",47400,47400,12,1,1
2011,"Careers","Fellowships",56700,57700,12,1,1
2011,"Careers","Fellowships",85000,0,24,0,1
2011,"Careers","Fellowships",75500,77370,12,1,1
2011,"Careers","Fellowships",68500,0,12,0,1
2011,"Careers","Fellowships",65760,0,18,0,1
2011,"Careers","Fellowships",42500,46100,12,1,1
2011,"Careers","Fellowships",44500,41800,12,1,1
2011,"Careers","Fellowships",43420,43420,12,1,1
2011,"Careers","Fellowships",49500,0,12,0,1
2011,"Careers","Fellowships",141000,94600,36,1,1
2011,"Careers","Fellowships",188569,0,36,0,1
2011,"Careers","Fellowships",38600,38600,12,1,1
2011,"Careers","Fellowships",163500,80850,36,1,1
2011,"Careers","Fellowships",57000,0,12,0,1
2011,"Careers","Fellowships",142500,70850,36,1,1
2011,"Careers","Fellowships",34301,35325,9,1,1
2011,"Careers","Fellowships",11151,23451,6,1,1
2011,"Careers","Fellowships",89000,40910,24,1,1
2011,"Careers","Fellowships",184500,131200,36,1,1
2011,"Careers","Fellowships",50200,48200,12,1,1
2011,"Careers","Fellowships",142500,0,36,0,1
2011,"Careers","Fellowships",163016,83516,24,1,1
2011,"Careers","Fellowships",87000,40910,24,1,1
2011,"Careers","Fellowships",99000,0,24,0,1
2011,"Careers","Fellowships",23750,0,6,0,1
2011,"Careers","Fellowships",99000,101400,24,1,1
2011,"Careers","Fellowships",95900,49700,24,1,1
2011,"Careers","Fellowships",47200,47200,12,1,1
2011,"Careers","Fellowships",41310,41310,12,1,1
2011,"Careers","Fellowships",78460,37530,24,1,1
2011,"Careers","Fellowships",89600,64700,24,1,1
2011,"Careers","Fellowships",123400,0,24,0,1
2011,"Careers","Fellowships",171600,56740,36,1,1
2011,"Careers","Fellowships",95000,95800,24,1,1
2011,"Careers","Fellowships",11950,11350,3,1,1
2011,"Careers","Fellowships",39030,39030,6,1,1
2011,"Careers","Fellowships",44000,21000,12,1,1
2011,"Careers","Fellowships",21250,0,6,0,1
2011,"Careers","Fellowships",51020,51020,12,1,1
2011,"Careers","Fellowships",45360,45360,12,1,1
2011,"Careers","Fellowships",56420,0,12,0,1
2011,"Careers","Fellowships",25100,22900,6,1,1
2011,"Careers","Fellowships",37268,36285,9,1,1
2011,"Careers","Fellowships",58185,0,12,0,1
2011,"Careers","Fellowships",45500,0,12,0,1
2011,"Careers","Fellowships",47722,0,12,0,1
2011,"Careers","Fellowships",159000,0,24,0,1
2011,"Careers","Fellowships",15675,15675,5,1,1
2011,"Careers","Fellowships",63700,61700,24,1,1
2011,"Careers","Fellowships",102163,103100,24,1,1
2011,"Careers","Fellowships",66500,62700,12,1,1
2011,"Careers","Fellowships",47700,43460,12,1,1
2011,"Careers","Fellowships",47400,47400,12,1,1
2011,"Careers","Fellowships",113000,0,24,0,1
2011,"Careers","Fellowships",24180,25000,6,1,1
2011,"Careers","Fellowships",47400,47400,24,1,1
2011,"Careers","Fellowships",48230,46100,12,1,1
2011,"Careers","Fellowships",85000,46100,30,1,1
2011,"Careers","Fellowships",45500,0,12,0,1
2011,"Careers","Fellowships",42800,0,12,0,1
2011,"Careers","Fellowships",42500,0,12,0,1
2011,"Careers","Fellowships",70500,72600,12,1,1
2011,"Careers","Fellowships",68000,70110,12,1,1
2011,"Careers","Fellowships",178500,118800,36,1,1
2011,"Careers","Fellowships",139100,70850,36,1,1
2011,"Careers","Fellowships",49000,0,12,0,1
2011,"Careers","Fellowships",74000,70600,12,1,1
2011,"Careers","Fellowships",74500,76930,12,1,1
2011,"Careers","Fellowships",49400,0,12,0,1
2011,"Careers","Fellowships",72970,39400,12,1,1
2011,"Careers","Fellowships",21750,0,6,0,1
2011,"Careers","Fellowships",101000,96800,24,1,1
2011,"Careers","Fellowships",109600,55100,24,1,1
2011,"Careers","Fellowships",114000,85910,24,1,1
2011,"Careers","Fellowships",43500,44800,12,1,1
2011,"Careers","Fellowships",77500,0,12,0,1
2011,"Careers","Fellowships",133500,0,36,0,1
2011,"Careers","Fellowships",123000,91950,24,1,1
2011,"Careers","Fellowships",54500,29325,6,1,1
2011,"Careers","Fellowships",44600,0,12,0,1
2011,"Careers","Fellowships",68500,0,12,0,1
2011,"Careers","Fellowships",128120,0,36,0,1
2011,"Careers","Fellowships",42500,43000,24,1,1
2011,"Careers","Fellowships",45360,45360,12,1,1
2011,"Careers","Fellowships",99000,105600,24,1,1
2011,"Careers","Fellowships",91780,0,24,0,1
2011,"Careers","Fellowships",45250,44550,12,1,1
